location,date,population,new_cases,population_density,median_age,aged_70_older,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,smokers,hospital_beds_per_thousand,gdp_per_capita,life_expectancy,human_development_index,reproduction_rate,stringency_index,new_deaths
Belarus,1/31/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/1/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/2/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/3/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/4/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/5/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/6/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/7/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/8/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/9/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/10/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/11/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/12/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/13/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/14/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/15/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/16/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/17/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/18/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/19/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/20/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/21/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/22/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/23/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/24/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/25/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/26/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/27/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/28/2020,9449321,1,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,2/29/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/1/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/2/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/3/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/4/2020,9449321,5,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/5/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/6/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/7/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/8/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/9/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/10/2020,9449321,3,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/11/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/12/2020,9449321,3,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/13/2020,9449321,15,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,0,0
Belarus,3/14/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/15/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/16/2020,9449321,9,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/17/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/18/2020,9449321,15,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/19/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/20/2020,9449321,18,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/21/2020,9449321,7,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/22/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/23/2020,9449321,5,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/24/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/25/2020,9449321,5,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/26/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/27/2020,9449321,8,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/28/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/29/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/30/2020,9449321,58,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0,8.33,0
Belarus,3/31/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,2.27,8.33,1
Belarus,4/1/2020,9449321,11,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,2.31,8.33,1
Belarus,4/2/2020,9449321,141,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,2.38,8.33,2
Belarus,4/3/2020,9449321,47,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,2.35,5.56,0
Belarus,4/4/2020,9449321,89,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,2.34,12.96,1
Belarus,4/5/2020,9449321,122,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,2.33,12.96,3
Belarus,4/6/2020,9449321,138,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,2.31,18.52,5
Belarus,4/7/2020,9449321,161,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,2.29,18.52,0
Belarus,4/8/2020,9449321,205,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,2.27,18.52,0
Belarus,4/9/2020,9449321,420,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,2.24,18.52,3
Belarus,4/10/2020,9449321,495,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,2.18,18.52,3
Belarus,4/11/2020,9449321,245,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,2.09,18.52,4
Belarus,4/12/2020,9449321,352,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,2.02,18.52,3
Belarus,4/13/2020,9449321,341,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.95,18.52,3
Belarus,4/14/2020,9449321,362,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.89,18.52,4
Belarus,4/15/2020,9449321,447,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.84,18.52,3
Belarus,4/16/2020,9449321,476,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.79,18.52,4
Belarus,4/17/2020,9449321,575,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.74,18.52,2
Belarus,4/18/2020,9449321,518,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.7,18.52,3
Belarus,4/19/2020,9449321,510,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.65,18.52,2
Belarus,4/20/2020,9449321,457,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.61,16.67,4
Belarus,4/21/2020,9449321,459,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.58,16.67,4
Belarus,4/22/2020,9449321,558,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.55,16.67,3
Belarus,4/23/2020,9449321,741,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.53,16.67,2
Belarus,4/24/2020,9449321,751,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.51,16.67,3
Belarus,4/25/2020,9449321,817,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.48,16.67,4
Belarus,4/26/2020,9449321,873,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.45,16.67,5
Belarus,4/27/2020,9449321,826,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.43,16.67,3
Belarus,4/28/2020,9449321,919,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.4,16.67,4
Belarus,4/29/2020,9449321,973,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.37,16.67,5
Belarus,4/30/2020,9449321,846,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.34,16.67,5
Belarus,5/1/2020,9449321,890,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.31,16.67,4
Belarus,5/2/2020,9449321,911,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.28,16.67,4
Belarus,5/3/2020,9449321,877,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.26,16.67,2
Belarus,5/4/2020,9449321,784,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.23,16.67,4
Belarus,5/5/2020,9449321,861,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.21,16.67,4
Belarus,5/6/2020,9449321,905,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.2,16.67,5
Belarus,5/7/2020,9449321,913,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.18,16.67,4
Belarus,5/8/2020,9449321,933,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.17,16.67,5
Belarus,5/9/2020,9449321,951,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.15,16.67,5
Belarus,5/10/2020,9449321,921,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.14,16.67,5
Belarus,5/11/2020,9449321,933,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.13,16.67,4
Belarus,5/12/2020,9449321,967,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.11,16.67,7
Belarus,5/13/2020,9449321,952,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.1,16.67,4
Belarus,5/14/2020,9449321,947,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.09,16.67,5
Belarus,5/15/2020,9449321,958,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.08,16.67,5
Belarus,5/16/2020,9449321,951,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.07,16.67,4
Belarus,5/17/2020,9449321,969,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.06,16.67,5
Belarus,5/18/2020,9449321,922,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.05,16.67,6
Belarus,5/19/2020,9449321,936,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.05,16.67,4
Belarus,5/20/2020,9449321,918,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.04,16.67,4
Belarus,5/21/2020,9449321,945,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.03,16.67,6
Belarus,5/22/2020,9449321,932,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.03,16.67,5
Belarus,5/23/2020,9449321,941,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.02,16.67,4
Belarus,5/24/2020,9449321,954,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.01,16.67,5
Belarus,5/25/2020,9449321,946,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1.01,16.67,5
Belarus,5/26/2020,9449321,915,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,1,16.67,4
Belarus,5/27/2020,9449321,897,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.99,16.67,6
Belarus,5/28/2020,9449321,902,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.99,16.67,5
Belarus,5/29/2020,9449321,906,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.98,16.67,5
Belarus,5/30/2020,9449321,894,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.97,16.67,5
Belarus,5/31/2020,9449321,898,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.97,16.67,6
Belarus,6/1/2020,9449321,847,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.96,16.67,5
Belarus,6/2/2020,9449321,852,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.96,16.67,3
Belarus,6/3/2020,9449321,861,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.95,16.67,5
Belarus,6/4/2020,9449321,865,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.95,16.67,5
Belarus,6/5/2020,9449321,887,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.94,16.67,6
Belarus,6/6/2020,9449321,883,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.94,16.67,4
Belarus,6/7/2020,9449321,879,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.93,16.67,6
Belarus,6/8/2020,9449321,823,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.92,16.67,7
Belarus,6/9/2020,9449321,812,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.91,16.67,6
Belarus,6/10/2020,9449321,801,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.9,16.67,6
Belarus,6/11/2020,9449321,750,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.89,16.67,5
Belarus,6/12/2020,9449321,704,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.88,16.67,5
Belarus,6/13/2020,9449321,721,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.88,16.67,5
Belarus,6/14/2020,9449321,732,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.87,16.67,5
Belarus,6/15/2020,9449321,707,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.86,16.67,4
Belarus,6/16/2020,9449321,689,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.85,16.67,6
Belarus,6/17/2020,9449321,663,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.84,16.67,6
Belarus,6/18/2020,9449321,625,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.83,16.67,7
Belarus,6/19/2020,9449321,676,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.82,16.67,6
Belarus,6/20/2020,9449321,603,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.81,16.67,6
Belarus,6/21/2020,9449321,569,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.8,16.67,3
Belarus,6/22/2020,9449321,518,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.78,16.67,5
Belarus,6/23/2020,9449321,464,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.77,16.67,6
Belarus,6/24/2020,9449321,458,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.76,16.67,5
Belarus,6/25/2020,9449321,437,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.75,16.67,5
Belarus,6/26/2020,9449321,331,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.74,16.67,6
Belarus,6/27/2020,9449321,382,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.74,16.67,4
Belarus,6/28/2020,9449321,380,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.73,16.67,6
Belarus,6/29/2020,9449321,315,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.72,16.67,4
Belarus,6/30/2020,9449321,328,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.72,16.67,5
Belarus,7/1/2020,9449321,306,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.72,16.67,6
Belarus,7/2/2020,9449321,274,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.71,16.67,7
Belarus,7/3/2020,9449321,299,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.71,16.67,7
Belarus,7/4/2020,9449321,273,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.71,16.67,6
Belarus,7/5/2020,9449321,284,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.71,16.67,5
Belarus,7/6/2020,9449321,250,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.71,16.67,6
Belarus,7/7/2020,9449321,199,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.71,16.67,7
Belarus,7/8/2020,9449321,221,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.71,16.67,7
Belarus,7/9/2020,9449321,187,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.71,16.67,6
Belarus,7/10/2020,9449321,193,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.71,16.67,5
Belarus,7/11/2020,9449321,163,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.72,16.67,5
Belarus,7/12/2020,9449321,165,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.72,16.67,5
Belarus,7/13/2020,9449321,182,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.73,16.67,4
Belarus,7/14/2020,9449321,155,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.74,16.67,6
Belarus,7/15/2020,9449321,174,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.75,16.67,6
Belarus,7/16/2020,9449321,180,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.76,16.67,5
Belarus,7/17/2020,9449321,159,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.76,16.67,6
Belarus,7/18/2020,9449321,171,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.77,16.67,4
Belarus,7/19/2020,9449321,142,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.78,16.67,4
Belarus,7/20/2020,9449321,118,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.78,16.67,4
Belarus,7/21/2020,9449321,135,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.8,16.67,4
Belarus,7/22/2020,9449321,173,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.81,16.67,6
Belarus,7/23/2020,9449321,167,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.82,16.67,6
Belarus,7/24/2020,9449321,158,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.82,16.67,5
Belarus,7/25/2020,9449321,156,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.83,16.67,6
Belarus,7/26/2020,9449321,130,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.83,16.67,4
Belarus,7/27/2020,9449321,119,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.84,16.67,4
Belarus,7/28/2020,9449321,115,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.84,16.67,5
Belarus,7/29/2020,9449321,152,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.85,16.67,5
Belarus,7/30/2020,9449321,147,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.86,16.67,5
Belarus,7/31/2020,9449321,143,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.86,16.67,6
Belarus,8/1/2020,9449321,138,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.86,16.67,4
Belarus,8/2/2020,9449321,121,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.87,16.67,4
Belarus,8/3/2020,9449321,99,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.87,16.67,4
Belarus,8/4/2020,9449321,84,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.87,16.67,3
Belarus,8/5/2020,9449321,126,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.88,16.67,3
Belarus,8/6/2020,9449321,127,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.89,16.67,3
Belarus,8/7/2020,9449321,111,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.9,16.67,3
Belarus,8/8/2020,9449321,124,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.9,16.67,2
Belarus,8/9/2020,9449321,112,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.91,16.67,2
Belarus,8/10/2020,9449321,97,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.92,16.67,2
Belarus,8/11/2020,9449321,58,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.92,16.67,3
Belarus,8/12/2020,9449321,97,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.94,16.67,3
Belarus,8/13/2020,9449321,101,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.96,16.67,4
Belarus,8/14/2020,9449321,105,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.97,16.67,4
Belarus,8/15/2020,9449321,0,46.858,40.3,9.788,14.799,443.129,5.18,28.3,11,17167.967,74.79,0.808,0.99,16.67,0
